Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 01:57:11.884000,ALO,14,38.0,0 days 00:01:15.836000,0 days 00:00:25.892000,0 days 00:00:27.137000,0 days 00:00:22.807000,True,3.0,0 days 01:55:56.048000,0.0,1.4166666666666667,0.0,0,0,-0.22518765638031749,-0.16851608049652073,-0.17288693743139485,75.836,-0.16571288423806418,0.07056792368027437,0.0,0.0,0.0,-0.17876410004904236,0.14727041895894452,0.0715634829069988,-0.5040081620754873,0.6084634895206059,False,False,False,True,False,-0.117647058823531,-0.18181818181818182,0.0,0.0,-0.045454545454545574,0.2,0.14285714285714296,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:14.154000,GAS,10,38.0,0 days 00:01:15.626000,0 days 00:00:25.918000,0 days 00:00:26.845000,0 days 00:00:22.863000,True,4.0,0 days 01:55:58.528000,0.0,1.3333333333333333,0.0,0,0,-0.21795941061996169,-0.2783524543915749,-0.1575192096597151,75.626,-0.18288096795290998,0.07140631964623768,0.0,0.0,0.0,-0.16339709007683473,-0.18958950486668663,0.07234281341402882,-0.44385260563659135,0.06647977573081938,False,False,False,True,False,-0.117647058823531,-0.18181818181818182,0.0,0.0,-0.045454545454545574,0.2,0.14285714285714296,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:16.854000,SAI,55,38.0,0 days 00:01:15.961000,0 days 00:00:25.962000,0 days 00:00:27.314000,0 days 00:00:22.685000,True,5.0,0 days 01:56:00.893000,0.0,1.4166666666666667,0.0,0,0,-0.20572699471782088,-0.10193718262177949,-0.2063666300768394,75.961,-0.15549378678875092,0.07220583837990811,0.0,0.0,0.0,-0.15432401504005164,0.0,0.07326977040476947,-0.37230194379296294,0.18128420771594014,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:21.608000,ALB,23,38.0,0 days 00:01:16.196000,0 days 00:00:25.940000,0 days 00:00:27.411000,0 days 00:00:22.845000,True,6.0,0 days 01:56:05.412000,0.0,2.25,-1.0,0,0,-0.21184320266889078,-0.06545044197855915,-0.16245883644346942,76.196,-0.136281883584042,0.07373354457756444,0.0,0.0,0.0,-0.1384665685793681,0.034701650444347816,0.07490190134328077,-0.24631977845793762,0.7296756107327687,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:24.409000,OCO,31,38.0,0 days 00:01:16.217000,0 days 00:00:26.062000,0 days 00:00:27.088000,0 days 00:00:23.067000,True,7.0,0 days 01:56:08.192000,0.0,1.4166666666666667,0.0,0,0,-0.1779260494856826,-0.1869475268008275,-0.10153677277716827,76.21700000000001,-0.1345650752125573,0.07467335941037788,0.0,0.0,0.0,-0.14263527873140355,0.09564113415150224,0.07586353339182308,-0.1720925918564643,0.20824989987977757,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:29.074000,TSU,22,38.0,0 days 00:01:16.419000,0 days 00:00:26.421000,0 days 00:00:27.040000,0 days 00:00:22.958000,True,8.0,0 days 01:56:12.655000,0.0,1.4166666666666667,0.0,0,0,-0.0781206561023081,-0.20500282113974108,-0.13144895718990202,76.419,-0.11805101373446719,0.07618213408622197,0.0,0.0,0.0,-0.12285434036292191,0.06178586542530133,0.07746510908138036,-0.04846894833776421,0.7059137631823916,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:29.472000,NOR,4,38.0,0 days 00:01:16.443000,0 days 00:00:26.385000,0 days 00:00:27.484000,0 days 00:00:22.574000,True,9.0,0 days 01:56:13.029000,-1.0,1.5,0.0,0,0,-0.08812899638587714,-0.037991348504795595,-0.236827661909989,76.443,-0.11608894702419897,0.07630856960689568,0.0,0.0,0.0,-0.11345430766715642,-0.015234870926788607,0.07760174940816365,-0.03792185077710824,-0.4333199839807682,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:30.215000,HAM,44,38.0,0 days 00:01:16.392000,0 days 00:00:26.205000,0 days 00:00:27.397000,0 days 00:00:22.790000,True,10.0,0 days 01:56:13.823000,0.0,1.5,0.0,0,0,-0.13817069780372623,-0.07071656949407651,-0.17755214050494025,76.392,-0.12025833878351895,0.07657699154115964,0.0,0.0,0.0,-0.10895863985613738,-0.10495133305121442,0.07785683423931927,-0.01823216864755042,-0.34120945134165914,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:32.129000,PIA,81,38.0,0 days 00:01:16.223000,0 days 00:00:25.925000,0 days 00:00:27.315000,0 days 00:00:22.983000,True,11.0,0 days 01:56:15.906000,0.0,1.0,-0.5,0,0,-0.21601334445371162,-0.10156103065638501,-0.12458836443468739,76.223,-0.13407455853499026,0.07728117653999067,0.0,0.0,0.0,-0.14917443191106666,0.16842996191282159,0.07851394375053321,0.03248930052604451,-0.028567614470688993,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:38.803000,HUL,27,38.0,0 days 00:01:16.555000,0 days 00:00:26.142000,0 days 00:00:27.291000,0 days 00:00:23.122000,True,12.0,0 days 01:56:22.248000,0.0,0.9166666666666666,-0.5,0,0,-0.15568529329997277,-0.11058867782584182,-0.08644346871569743,76.555,-0.10693263570961353,0.0794251713852076,0.0,0.0,0.0,-0.10724211214647572,0.015234870926788607,0.08080524410468226,0.2093519365054246,1.2422907488985617,False,False,True,False,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:40.795000,RUS,63,38.0,0 days 00:01:15.915000,0 days 00:00:26.111000,0 days 00:00:26.782000,0 days 00:00:23.022000,True,13.0,0 days 01:56:24.880000,0.0,0.9166666666666666,0.5,0,0,-0.16430358632193517,-0.3020500282113977,-0.11388583973655403,75.91499999999999,-0.15925441465009757,0.08031495291037513,0.0,0.0,0.0,-0.14778486186038856,-0.10664409648750822,0.08148913237340633,0.2621404247989336,-0.007742624482832647,True,False,False,False,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:45.245000,BOT,77,38.0,0 days 00:01:16.577000,0 days 00:00:26.269000,0 days 00:00:27.123000,0 days 00:00:23.185000,True,14.0,0 days 01:56:28.668000,0.0,0.9166666666666666,-0.5,0,0,-0.12037809285515798,-0.17378220801203675,-0.06915477497255833,76.577,-0.1051340745585351,0.0815955351358058,0.0,0.0,0.0,-0.07953245054765287,-0.2530681337283179,0.08301689482110844,0.3800665156152795,0.6485115471899526,False,False,True,False,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:46.948000,LEC,16,38.0,0 days 00:01:18.473000,0 days 00:00:26.886000,0 days 00:00:28.166000,0 days 00:00:23.421000,True,15.0,0 days 01:56:28.475000,0.0,1.3333333333333333,0.0,0,0,0.05115373922713301,0.21854429189392496,-0.004390779363337486,78.473,0.049869195552648744,0.08153028899813228,0.0,0.0,0.0,-0.03326794180153643,0.8726195514176972,0.08360156436008294,0.4251964330670147,-0.0849018822587626,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:47.326000,LAW,40,38.0,0 days 00:01:17.529000,0 days 00:00:26.755000,0 days 00:00:27.377000,0 days 00:00:23.397000,True,16.0,0 days 01:56:29.797000,0.0,0.8333333333333334,0.5,0,0,0.014734500973032319,-0.07823960880195673,-0.010976948408343228,77.529,-0.027305428384565338,0.08197720813805269,0.0,0.0,0.0,-0.039888834395944546,0.142192128650015,0.08373133833878652,0.4352135257251138,-0.4386597250034449,False,False,True,False,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:57.072000,ZHO,24,38.0,0 days 00:01:35.648000,0 days 00:00:46.126000,0 days 00:00:26.452000,0 days 00:00:23.070000,False,17.0,0 days 01:56:21.424000,0.0,-0.8333333333333334,0.5,0 days 01:56:40.324000,0,5.400055601890461,-0.4261801767914234,-0.10071350164654255,95.648,1.4539731850882929,0.07914660756425869,0.0,0.0,0.0,0.1591466405100554,13.416842996191317,0.08707730975795598,0.6934849147354615,2.062474969963831,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:57:58.374000,MAG,20,38.0,0 days 00:01:16.534000,0 days 00:00:26.253000,0 days 00:00:27.418000,0 days 00:00:22.863000,True,18.0,0 days 01:56:41.840000,0.0,-0.6666666666666666,0.5,0,0,-0.12482624409229955,-0.0628173782208018,-0.1575192096597151,76.53399999999999,-0.10864944408109824,0.0860484995163167,0.0,0.0,0.0,-0.1938858917770138,0.8946254760897212,0.08752430901793537,0.7279882338911668,-0.19196368976105072,False,False,True,False,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:00.962000,STR,18,38.0,0 days 00:01:15.605000,0 days 00:00:25.901000,0 days 00:00:26.795000,0 days 00:00:22.909000,True,19.0,0 days 01:56:45.357000,0.0,-0.5833333333333334,1.0,0,0,-0.22268557130942498,-0.2971600526612748,-0.14489571899012144,75.60499999999999,-0.18459777632439467,0.0872374666986926,0.0,0.0,0.0,-0.21987902566617498,0.37748624629707944,0.0884128144594303,0.7965708682805271,0.15138165798946057,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:16.577000,VER,1,39.0,0 days 00:01:15.193000,0 days 00:00:25.742000,0 days 00:00:26.690000,0 days 00:00:22.761000,True,1.0,0 days 01:57:01.384000,0.0,1.4166666666666667,0.0,0,0,-0.2668890742285239,-0.336656009027647,-0.18551042810098853,75.193,-0.21827992151733175,0.09265560062872949,0.0,0.0,0.0,-0.2280529671407547,0.11341515023275563,0.09377371572254661,-0.7822607359117918,-0.5395808303297519,False,False,False,True,False,-0.117647058823531,0.0,0.2857142857141697,0.0,-0.06060606060606095,-0.5333333333333333,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:23.045000,PER,11,39.0,0 days 00:01:15.461000,0 days 00:00:25.774000,0 days 00:00:26.855000,0 days 00:00:22.832000,True,2.0,0 days 01:57:07.584000,0.0,1.3333333333333333,0.0,0,0,-0.2579927717542398,-0.27459093473763413,-0.16602634467618022,75.46100000000001,-0.19637017658600403,0.09475159054363731,0.0,0.0,0.0,-0.19789112309955806,0.027930596699112447,0.09599429269147616,-0.6108571504286322,1.1872914163661574,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:27.496000,ALO,14,39.0,0 days 00:01:15.612000,0 days 00:00:25.722000,0 days 00:00:27.107000,0 days 00:00:22.783000,True,3.0,0 days 01:57:11.884000,0.0,1.5,0.0,0,0,-0.2724492632749514,-0.17980063945834174,-0.1794731064763996,75.612,-0.18402550686723387,0.09620526096849283,0.0,0.0,0.0,-0.16552231486022498,-0.17943292424883958,0.09752239845658217,-0.49290455936716576,0.6487785342410136,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:29.794000,GAS,10,39.0,0 days 00:01:15.640000,0 days 00:00:25.943000,0 days 00:00:26.870000,0 days 00:00:22.827000,True,4.0,0 days 01:57:14.154000,0.0,1.4166666666666667,0.0,0,0,-0.21100917431192662,-0.2689486552567237,-0.16739846322722274,75.64,-0.18173642903858725,0.09697266372766086,0.0,0.0,0.0,-0.18268759195684045,0.022005924672023978,0.09831134185092366,-0.4320069960646999,0.07395541316246963,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:32.930000,SAI,55,39.0,0 days 00:01:16.076000,0 days 00:00:25.935000,0 days 00:00:27.318000,0 days 00:00:22.823000,True,5.0,0 days 01:57:16.854000,0.0,1.5,0.0,0,0,-0.2132332499304984,-0.10043257476020291,-0.16849615806805737,76.076,-0.14609221713538312,0.09788543352931424,0.0,0.0,0.0,-0.15530488801700118,0.10749047820566715,0.09938798522979861,-0.3489022273455911,0.2976905620076697,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:37.827000,ALB,23,39.0,0 days 00:01:16.219000,0 days 00:00:25.985000,0 days 00:00:27.349000,0 days 00:00:22.885000,True,6.0,0 days 01:57:21.608000,0.0,2.3333333333333335,-1.0,0,0,-0.19933277731442925,-0.08877186383298877,-0.1514818880351262,76.21900000000001,-0.13440156965336866,0.09949258450600325,0.0,0.0,0.0,-0.13609612555174047,0.029623360135418282,0.10106921055707878,-0.21913052695736582,0.7678547590440815,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:41.277000,OCO,31,39.0,0 days 00:01:16.868000,0 days 00:00:26.187000,0 days 00:00:27.432000,0 days 00:00:23.249000,True,7.0,0 days 01:57:24.409000,0.0,1.5,0.0,0,0,-0.14317486794551026,-0.05755125070528578,-0.05159165751921034,76.868,-0.08134401569653406,0.10043949865949613,0.0,0.0,0.0,-0.13437959784207879,0.5611510791366896,0.10225365560080277,-0.12770468126829912,0.3815244960618241,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:45.603000,TSU,22,39.0,0 days 00:01:16.529000,0 days 00:00:26.445000,0 days 00:00:27.090000,0 days 00:00:22.994000,True,8.0,0 days 01:57:29.074000,0.0,1.5,0.0,0,0,-0.07144842924659477,-0.18619522287003987,-0.12156970362239342,76.529,-0.10905820797907155,0.10201656203901954,0.0,0.0,0.0,-0.11786823606342928,0.10325856961489656,0.10373884669041153,-0.013064620847741045,0.6154051528500127,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:46.105000,NOR,4,39.0,0 days 00:01:16.633000,0 days 00:00:26.495000,0 days 00:00:27.434000,0 days 00:00:22.704000,True,9.0,0 days 01:57:29.472000,-1.0,1.5833333333333333,0.0,0,0,-0.05754795663052562,-0.05679894677449682,-0.2011525795828762,76.63300000000001,-0.10055591890124298,0.1021511110690411,0.0,0.0,0.0,-0.11590649010953022,0.17096910706728635,0.10391119202720846,0.0002385022061457896,-0.405553330663505,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:46.734000,HAM,44,39.0,0 days 00:01:16.519000,0 days 00:00:26.281000,0 days 00:00:27.408000,0 days 00:00:22.830000,True,10.0,0 days 01:57:30.215000,0.0,1.5833333333333333,0.0,0,0,-0.1170419794273013,-0.06657889787474125,-0.16657519209659802,76.519,-0.10987573577501587,0.10240229179594068,0.0,0.0,0.0,-0.12007520026156569,0.11764705882353825,0.10412713867431059,0.016907156391194292,-0.3716459751702607,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:48.623000,PIA,81,39.0,0 days 00:01:16.494000,0 days 00:00:26.101000,0 days 00:00:27.325000,0 days 00:00:23.068000,True,11.0,0 days 01:57:32.129000,0.0,1.0833333333333333,-0.5,0,0,-0.1670836808451494,-0.09779951100244558,-0.10126234906695937,76.494,-0.111919555264879,0.10304934416644602,0.0,0.0,0.0,-0.13388916135360404,0.2395260262378351,0.10477566525042503,0.06696611943660513,-0.035242290748913455,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:55.643000,HUL,27,39.0,0 days 00:01:16.840000,0 days 00:00:26.208000,0 days 00:00:27.347000,0 days 00:00:23.285000,True,12.0,0 days 01:57:38.803000,0.0,1.0,-0.5,0,0,-0.13733666944676207,-0.08952416776377639,-0.041712403951701726,76.84,-0.08363309352517954,0.1053055758909775,0.0,0.0,0.0,-0.10675167565800096,0.251375370292,0.10718575342635048,0.25299784023001975,1.3346682685888533,False,False,True,False,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:58:57.150000,RUS,63,39.0,0 days 00:01:16.355000,0 days 00:00:26.205000,0 days 00:00:26.976000,0 days 00:00:23.174000,True,13.0,0 days 01:57:40.795000,0.0,1.0,0.5,0,0,-0.13817069780372623,-0.22907654692495835,-0.0721734357848523,76.35499999999999,-0.12328319162851502,0.1059789971668641,0.0,0.0,0.0,-0.1590649010953069,0.382564536606009,0.10770313275414532,0.2929337096368129,-0.1372313442798287,True,False,False,False,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:59:01.701000,BOT,77,39.0,0 days 00:01:16.456000,0 days 00:00:26.238000,0 days 00:00:27.099000,0 days 00:00:23.119000,True,14.0,0 days 01:57:45.245000,0.0,1.0,-0.5,0,0,-0.1289963858771204,-0.18280985518149356,-0.08726673984632315,76.456,-0.11502616088946996,0.1074833770251447,0.0,0.0,0.0,-0.10495340853359428,-0.09225560727887855,0.1092655702596491,0.4135363252110037,0.67547723935379,False,False,True,False,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:59:04.822000,LEC,16,39.0,0 days 00:01:17.874000,0 days 00:00:26.763000,0 days 00:00:27.870000,0 days 00:00:23.241000,True,15.0,0 days 01:57:46.948000,0.0,1.4166666666666667,0.0,0,0,0.01695857659160409,0.10720331013729552,-0.053787047200878596,77.874,0.0008992805755392153,0.10805909812596551,0.0,0.0,0.0,0.050024521824424496,-0.4968260685569236,0.11033706387746443,0.4962435902532068,0.2936857562407836,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:59:05.202000,LAW,40,39.0,0 days 00:01:17.876000,0 days 00:00:26.878000,0 days 00:00:27.621000,0 days 00:00:23.377000,True,16.0,0 days 01:57:47.326000,0.0,0.9166666666666666,0.5,0,0,0.04892966360856222,0.013541470754183866,-0.016465422612514352,77.87599999999999,0.0010627861347290084,0.10818688589819689,0.0,0.0,0.0,-0.027137485695601912,0.3038510368176132,0.1104675244909761,0.5063136834015712,-0.4381257509010801,False,False,True,False,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:59:12.489000,ZHO,24,39.0,0 days 00:01:15.417000,0 days 00:00:25.998000,0 days 00:00:26.416000,0 days 00:00:23.003000,True,17.0,0 days 01:57:57.072000,0.0,-0.75,0.5,0,0,-0.19571865443425088,-0.4397216475456086,-0.11909989023051626,75.417,-0.19996729888816203,0.1114816468192763,0.0,0.0,0.0,1.4538989700833753,-17.112991959373726,0.1129692784137636,0.6994209696439615,1.4059538112399845,False,False,False,True,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:59:14.715000,MAG,20,39.0,0 days 00:01:16.341000,0 days 00:00:26.115000,0 days 00:00:27.196000,0 days 00:00:23.030000,True,18.0,0 days 01:57:58.374000,0.0,-0.5833333333333334,0.5,0,0,-0.16319154851265028,-0.1463231145382732,-0.1116904500548848,76.34100000000001,-0.12442773054283891,0.11192180470140685,0.0,0.0,0.0,-0.10846820336766262,-0.153195090986045,0.11373350295501863,0.7584105152972611,0.054732345481222036,False,False,True,False,False,-0.17647058823529443,0.0,0.0,0.0,-0.10606060606060652,-0.2,-0.28571428571428525,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
