Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,Compound,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval
0 days 02:24:41.592000,MAG,20,59.0,0 days 00:01:16.521000,0 days 00:00:26.191000,0 days 00:00:27.324000,0 days 00:00:23.006000,True,16.0,0 days 02:23:25.071000,MEDIUM,True,24.0,3.0,0,0,-0.1513006125208815,-0.09755178907721156,-0.11835948252133206,76.521,-0.12009561291257195,0.6280414039143287,0.0,0.0,0.0,-0.11536243030186528,-0.008267879288966646,0.6749761503412469,1.2821287958944125,1.2189239332096269
0 days 02:24:46.870000,BOT,77,59.0,0 days 00:01:20.755000,0 days 00:00:26.114000,0 days 00:00:26.786000,0 days 00:00:27.855000,False,17.0,0 days 02:23:26.115000,SOFT,True,12.0,2.0,0,0 days 02:24:45.341000,-0.1758014477766283,-0.30018832391713623,1.216350123864574,80.75500000000001,0.2888186010575367,0.6283943415709681,-0.0009255989113577112,0.12578845304757047,-0.06951194469167377,-0.1696789079023265,3.9594873914840907,0.6768239081232376,1.434086933989761,0.8804664723031923
0 days 02:24:50.753000,LAW,40,59.0,0 days 00:01:19.266000,0 days 00:00:25.745000,0 days 00:00:26.603000,0 days 00:00:26.918000,False,18.0,0 days 02:23:31.487000,SOFT,True,13.0,4.0,0,0 days 02:24:48.997000,-0.2932145414048201,-0.36911487758945255,0.9584365538122754,79.26599999999999,0.14501291740106798,0.6302104154133686,0.0,0.12627417621895246,-0.09408583749737992,-0.25754662564891384,3.484084332368761,0.6781832949113142,1.5458818279314401,0.510734163795277
0 days 02:24:47.900000,VER,1,60.0,0 days 00:01:14.502000,0 days 00:00:25.523000,0 days 00:00:26.410000,0 days 00:00:22.569000,True,1.0,0 days 02:23:33.398000,SOFT,False,12.0,3.0,0,0,-0.36385331318113107,-0.44180790960451893,-0.23864574731626761,74.502,-0.31508800733998166,0.6308564535952056,0.0,0.0,0.0,-0.3669486637185163,0.48615130219098496,0.6771844974592455,-0.6812348398148784,-0.5184203551550569
0 days 02:25:02.201000,PER,11,60.0,0 days 00:01:18.349000,0 days 00:00:25.403000,0 days 00:00:26.264000,0 days 00:00:26.682000,False,2.0,0 days 02:23:43.852000,SOFT,False,16.0,3.0,0,0 days 02:25:00.668000,-0.4020364330602182,-0.49679849340866233,0.8934764657308,78.349,0.05645024989738571,0.6343905630420524,0.0029547770499067125,0.12920899311221848,0.47063454035176955,-0.339261680446069,3.4286895411327185,0.6821910878420129,-0.26949680781382945,3.271932149483068
0 days 02:25:07.891000,ALO,14,60.0,0 days 00:01:14.409000,0 days 00:00:25.254000,0 days 00:00:26.421000,0 days 00:00:22.734000,True,3.0,0 days 02:23:53.482000,SOFT,False,14.0,3.0,0,0,-0.4494471402434168,-0.43766478342749476,-0.1932287365813371,74.40899999999999,-0.324069826399787,0.6376461086679494,0.0,0.0,0.0,-0.3462795616227652,0.23150062009094857,0.6841830813584064,-0.10567683703655929,0.9896633978264712
0 days 02:25:23.199000,GAS,10,60.0,0 days 00:01:20.355000,0 days 00:00:25.541000,0 days 00:00:26.350000,0 days 00:00:28.464000,False,4.0,0 days 02:24:02.844000,SOFT,True,14.0,3.0,0,0 days 02:25:21.184000,-0.3581258451992678,-0.4644067796610156,1.3839801816680415,80.355,0.25018712123041337,0.64081105343946,0.008148865470426253,0.13119092633169116,-0.012834554041982261,-0.26619880792155404,4.458867300537431,0.6895422090823,0.33505358698077403,3.5388285184201353
0 days 02:25:24.457000,SAI,55,60.0,0 days 00:01:21.844000,0 days 00:00:26.247000,0 days 00:00:27.324000,0 days 00:00:28.273000,False,5.0,0 days 02:24:02.613000,SOFT,False,21.0,3.0,0,0 days 02:25:22.871000,-0.13348182324397403,-0.09755178907721156,1.3314065510597293,81.844,0.39399280488688204,0.6407329609119853,0.008575967593911148,0.1313382491012944,-0.059860360051969375,-0.23764660642184274,5.4443985117817455,0.6899826181936574,0.37127248385912015,-0.18499867479466844
0 days 02:25:24.822000,ALB,23,60.0,0 days 00:01:16.861000,0 days 00:00:26.253000,0 days 00:00:26.842000,0 days 00:00:23.766000,True,6.0,0 days 02:24:07.961000,MEDIUM,True,16.0,1.0,0,0,-0.13157266725001962,-0.27909604519773984,0.09083402146985908,76.86099999999999,-0.0872588550595161,0.642540921245038,0.0,0.0,0.0,-0.31503557008267646,1.9900785448532505,0.690110399851563,0.38178114630792015,-0.4216803604559414
0 days 02:25:30.898000,OCO,31,60.0,0 days 00:01:16.993000,0 days 00:00:26.171000,0 days 00:00:26.723000,0 days 00:00:24.099000,True,7.0,0 days 02:24:13.905000,SOFT,True,17.0,3.0,0,0,-0.1576644658340625,-0.32391713747645917,0.18249380677126337,76.993,-0.07451046671656601,0.644550367060234,0.0,0.0,0.0,-0.2370697942703334,1.428689541132701,0.6922375268472762,0.5567143875105155,1.091969255234476
