Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 01:46:03.906000,PIA,81,29.0,0 days 00:01:16.801000,0 days 00:00:26.225000,0 days 00:00:27.524000,0 days 00:00:23.052000,True,13.0,0 days 01:44:47.105000,True,14.0,1.0,0,0,26.225,27.524,23.052,76.801,76.801,6287.105,0.0,0.0,0.0,76.933,-0.132000000000005,2638.671,20.355000000000018,0.2179999999998472,False,False,False,True,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:06.544000,LEC,16,29.0,0 days 00:01:17.418000,0 days 00:00:26.647000,0 days 00:00:27.708000,0 days 00:00:23.063000,True,14.0,0 days 01:44:49.126000,True,18.0,2.0,0,0,26.647,27.708,23.063,77.41799999999999,77.418,6289.126,0.0,0.0,0.0,77.431,-0.012999999999991019,2641.309,22.993000000000393,2.6380000000003747,False,False,False,True,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:06.830000,HUL,27,29.0,0 days 00:01:17.297000,0 days 00:00:26.890000,0 days 00:00:27.376000,0 days 00:00:23.031000,True,15.0,0 days 01:44:49.533000,True,13.0,1.0,0,0,26.89,27.376,23.031,77.297,77.297,6289.533,0.0,0.0,0.0,77.549,-0.25200000000000955,2641.595,23.278999999999996,0.28599999999960346,False,False,True,False,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:07.606000,BOT,77,29.0,0 days 00:01:17.664000,0 days 00:00:27.078000,0 days 00:00:27.605000,0 days 00:00:22.981000,True,16.0,0 days 01:44:49.942000,True,13.0,1.0,0,0,27.078,27.605,22.981,77.664,77.664,6289.942,0.0,0.0,0.0,77.469,0.1950000000000074,2642.371,24.05500000000029,0.7760000000002947,False,False,True,False,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:08.115000,RUS,63,29.0,0 days 00:01:17.593000,0 days 00:00:26.783000,0 days 00:00:27.401000,0 days 00:00:23.409000,True,17.0,0 days 01:44:50.522000,True,13.0,3.0,0,0,26.783,27.401,23.409,77.59299999999999,77.593,6290.522,0.0,0.0,0.0,77.45,0.14300000000000068,2642.88,24.564000000000306,0.5090000000000146,True,False,False,False,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:08.868000,STR,18,29.0,0 days 00:01:17.567000,0 days 00:00:26.518000,0 days 00:00:27.805000,0 days 00:00:23.244000,True,18.0,0 days 01:44:51.301000,True,13.0,3.0,0,0,26.518,27.805,23.244,77.56700000000001,77.567,6291.301,0.0,0.0,0.0,77.549,0.01799999999998647,2643.633,25.317000000000007,0.7529999999997017,False,False,True,False,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:09.712000,LAW,40,29.0,0 days 00:01:17.593000,0 days 00:00:26.715000,0 days 00:00:27.587000,0 days 00:00:23.291000,True,19.0,0 days 01:44:52.119000,True,12.0,3.0,0,0,26.715,27.587,23.291,77.593,77.593,6292.119,0.0,0.0,0.0,77.525,0.06799999999999784,2644.477,26.161000000000058,0.8440000000000509,False,False,True,False,False,17.1,64.0,1007.7,False,27.7,166,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:46:59.061000,VER,1,30.0,0 days 00:01:15.510000,0 days 00:00:25.837000,0 days 00:00:26.867000,0 days 00:00:22.806000,True,1.0,0 days 01:45:43.551000,True,19.0,2.0,0,0,25.837,26.867,22.806,75.51,75.51,6343.551,0.0,0.0,0.0,75.374,0.1360000000000099,2693.826,0.0,0.0,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:02.783000,PER,11,30.0,0 days 00:01:15.576000,0 days 00:00:25.851000,0 days 00:00:26.839000,0 days 00:00:22.886000,True,2.0,0 days 01:45:47.207000,True,18.0,2.0,0,0,25.851,26.839,22.886,75.576,75.576,6347.207,0.0,0.0,0.0,75.629,-0.05300000000001148,2697.548,3.7219999999997526,3.7219999999997526,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:05.075000,ALO,14,30.0,0 days 00:01:15.921000,0 days 00:00:25.910000,0 days 00:00:27.046000,0 days 00:00:22.965000,True,3.0,0 days 01:45:49.154000,True,20.0,2.0,0,0,25.91,27.046,22.965,75.921,75.921,6349.154,0.0,0.0,0.0,76.333,-0.41199999999999193,2699.84,6.014000000000124,2.292000000000371,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:06.536000,GAS,10,30.0,0 days 00:01:16.095000,0 days 00:00:26.154000,0 days 00:00:26.861000,0 days 00:00:23.080000,True,4.0,0 days 01:45:50.441000,True,19.0,2.0,0,0,26.154,26.861,23.08,76.095,76.095,6350.441,0.0,0.0,0.0,76.087,0.007999999999995566,2701.301,7.474999999999909,1.4609999999997854,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:08.225000,SAI,55,30.0,0 days 00:01:16.042000,0 days 00:00:25.999000,0 days 00:00:27.230000,0 days 00:00:22.813000,True,5.0,0 days 01:45:52.183000,True,20.0,2.0,0,0,25.999,27.23,22.813,76.042,76.042,6352.183,0.0,0.0,0.0,76.217,-0.17499999999999716,2702.99,9.16399999999976,1.6889999999998508,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:11.746000,ALB,23,30.0,0 days 00:01:16.402000,0 days 00:00:26.126000,0 days 00:00:27.319000,0 days 00:00:22.957000,True,6.0,0 days 01:45:55.344000,True,30.0,0.0,0,0,26.126,27.319,22.957,76.402,76.402,6355.344,0.0,0.0,0.0,76.3,0.10200000000000387,2706.511,12.684999999999945,3.5210000000001855,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:14.089000,OCO,31,30.0,0 days 00:01:16.344000,0 days 00:00:26.150000,0 days 00:00:27.023000,0 days 00:00:23.171000,True,7.0,0 days 01:45:57.745000,True,20.0,2.0,0,0,26.15,27.023,23.171,76.344,76.344,6357.745,0.0,0.0,0.0,76.572,-0.22800000000000864,2708.854,15.027999999999793,2.342999999999847,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:16.494000,ZHO,24,30.0,0 days 00:01:16.986000,0 days 00:00:26.658000,0 days 00:00:27.163000,0 days 00:00:23.165000,True,8.0,0 days 01:45:59.508000,True,20.0,2.0,0,0,26.658,27.163,23.165,76.98599999999999,76.986,6359.508,0.0,0.0,0.0,76.713,0.27300000000001035,2711.259,17.432999999999993,2.4050000000002,False,False,True,False,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:16.775000,TSU,22,30.0,0 days 00:01:16.861000,0 days 00:00:26.836000,0 days 00:00:27.130000,0 days 00:00:22.895000,True,9.0,0 days 01:45:59.914000,True,20.0,2.0,0,0,26.836,27.13,22.895,76.86099999999999,76.861,6359.914,0.0,0.0,0.0,76.458,0.4030000000000058,2711.54,17.713999999999942,0.28099999999994907,False,False,False,True,False,17.1,63.0,1007.7,False,27.4,158,2.5,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:17.575000,NOR,4,30.0,0 days 00:01:16.372000,0 days 00:00:26.288000,0 days 00:00:27.292000,0 days 00:00:22.792000,True,10.0,0 days 01:46:01.203000,False,21.0,2.0,0,0,26.288,27.292,22.792,76.372,76.372,6361.203,0.0,0.0,0.0,77.107,-0.7349999999999994,2712.34,18.514000000000124,0.8000000000001819,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:18.256000,HAM,44,30.0,0 days 00:01:16.400000,0 days 00:00:26.322000,0 days 00:00:27.056000,0 days 00:00:23.022000,True,11.0,0 days 01:46:01.856000,True,21.0,2.0,0,0,26.322,27.056,23.022,76.4,76.4,6361.856,0.0,0.0,0.0,76.294,0.10600000000000875,2713.021,19.195000000000164,0.68100000000004,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:20.546000,PIA,81,30.0,0 days 00:01:16.640000,0 days 00:00:26.021000,0 days 00:00:27.274000,0 days 00:00:23.345000,True,12.0,0 days 01:46:03.906000,True,15.0,1.0,0,0,26.021,27.274,23.345,76.64,76.64,6363.906,0.0,0.0,0.0,76.801,-0.16100000000000136,2715.311,21.485000000000127,2.2899999999999636,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:20.980000,MAG,20,30.0,0 days 00:01:17.292000,0 days 00:00:26.870000,0 days 00:00:27.519000,0 days 00:00:22.903000,True,13.0,0 days 01:46:03.688000,True,21.0,2.0,0,0,26.87,27.519,22.903,77.292,77.292,6363.688,0.0,0.0,0.0,78.122,-0.8299999999999983,2715.745,21.91899999999987,0.4339999999997417,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:23.837000,HUL,27,30.0,0 days 00:01:17.007000,0 days 00:00:26.339000,0 days 00:00:27.338000,0 days 00:00:23.330000,True,14.0,0 days 01:46:06.830000,True,14.0,1.0,0,0,26.339,27.338,23.33,77.007,77.007,6366.83,0.0,0.0,0.0,77.297,-0.28999999999999204,2718.602,24.77599999999984,2.856999999999971,False,False,True,False,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:25.118000,LEC,16,30.0,0 days 00:01:18.574000,0 days 00:00:27.481000,0 days 00:00:27.920000,0 days 00:00:23.173000,True,15.0,0 days 01:46:06.544000,True,19.0,2.0,0,0,27.481,27.92,23.173,78.574,78.574,6366.544,0.0,0.0,0.0,77.418,1.1559999999999917,2719.883,26.05699999999979,1.280999999999949,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:25.321000,BOT,77,30.0,0 days 00:01:17.715000,0 days 00:00:26.954000,0 days 00:00:27.533000,0 days 00:00:23.228000,True,16.0,0 days 01:46:07.606000,True,14.0,1.0,0,0,26.954,27.533,23.228,77.715,77.715,6367.606,0.0,0.0,0.0,77.664,0.05100000000000193,2720.086,26.259999999999764,0.20299999999997453,False,False,True,False,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:25.889000,RUS,63,30.0,0 days 00:01:17.774000,0 days 00:00:26.768000,0 days 00:00:27.679000,0 days 00:00:23.327000,True,17.0,0 days 01:46:08.115000,True,14.0,3.0,0,0,26.768,27.679,23.327,77.774,77.774,6368.115,0.0,0.0,0.0,77.593,0.18099999999999739,2720.654,26.827999999999975,0.568000000000211,True,False,False,False,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:26.452000,STR,18,30.0,0 days 00:01:17.584000,0 days 00:00:26.491000,0 days 00:00:27.681000,0 days 00:00:23.412000,True,18.0,0 days 01:46:08.868000,True,14.0,3.0,0,0,26.491,27.681,23.412,77.584,77.584,6368.868,0.0,0.0,0.0,77.567,0.017000000000010118,2721.217,27.391000000000076,0.5630000000001019,False,False,True,False,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:47:27.445000,LAW,40,30.0,0 days 00:01:17.733000,0 days 00:00:26.752000,0 days 00:00:27.651000,0 days 00:00:23.330000,True,19.0,0 days 01:46:09.712000,True,13.0,3.0,0,0,26.752,27.651,23.33,77.733,77.733,6369.712,0.0,0.0,0.0,77.593,0.14000000000000057,2722.21,28.384000000000015,0.9929999999999382,False,False,True,False,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:14.622000,VER,1,31.0,0 days 00:01:15.561000,0 days 00:00:25.910000,0 days 00:00:26.827000,0 days 00:00:22.824000,True,1.0,0 days 01:46:59.061000,True,20.0,2.0,0,0,25.91,26.827,22.824,75.561,75.561,6419.061,0.0,0.0,0.0,75.51,0.05100000000000193,2769.387,0.0,0.0,False,False,False,True,False,17.0,63.0,1007.7,False,27.1,145,2.9,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:18.480000,PER,11,31.0,0 days 00:01:15.697000,0 days 00:00:25.833000,0 days 00:00:27.024000,0 days 00:00:22.840000,True,2.0,0 days 01:47:02.783000,True,19.0,2.0,0,0,25.833,27.024,22.84,75.697,75.697,6422.783,0.0,0.0,0.0,75.576,0.12100000000000932,2773.245,3.85799999999972,3.85799999999972,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:21.172000,ALO,14,31.0,0 days 00:01:16.097000,0 days 00:00:25.915000,0 days 00:00:27.202000,0 days 00:00:22.980000,True,3.0,0 days 01:47:05.075000,True,21.0,2.0,0,0,25.915,27.202,22.98,76.09700000000001,76.097,6425.075,0.0,0.0,0.0,75.921,0.17599999999998772,2775.937,6.549999999999727,2.6920000000000073,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:22.604000,GAS,10,31.0,0 days 00:01:16.068000,0 days 00:00:26.080000,0 days 00:00:26.876000,0 days 00:00:23.112000,True,4.0,0 days 01:47:06.536000,True,20.0,2.0,0,0,26.08,26.876,23.112,76.068,76.068,6426.536,0.0,0.0,0.0,76.095,-0.027000000000001023,2777.369,7.981999999999971,1.4320000000002437,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:24.279000,SAI,55,31.0,0 days 00:01:16.054000,0 days 00:00:26.101000,0 days 00:00:27.180000,0 days 00:00:22.773000,True,5.0,0 days 01:47:08.225000,True,21.0,2.0,0,0,26.101,27.18,22.773,76.054,76.054,6428.225,0.0,0.0,0.0,76.042,0.012000000000000455,2779.044,9.656999999999698,1.6749999999997272,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:27.921000,ALB,23,31.0,0 days 00:01:16.175000,0 days 00:00:26.038000,0 days 00:00:27.267000,0 days 00:00:22.870000,True,6.0,0 days 01:47:11.746000,True,31.0,0.0,0,0,26.038,27.267,22.87,76.175,76.175,6431.746,0.0,0.0,0.0,76.402,-0.22700000000000387,2782.686,13.298999999999978,3.64200000000028,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:30.557000,OCO,31,31.0,0 days 00:01:16.468000,0 days 00:00:26.180000,0 days 00:00:27.054000,0 days 00:00:23.234000,True,7.0,0 days 01:47:14.089000,True,21.0,2.0,0,0,26.18,27.054,23.234,76.46799999999999,76.468,6434.089,0.0,0.0,0.0,76.344,0.12400000000000944,2785.322,15.934999999999945,2.6359999999999673,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:33.912000,TSU,22,31.0,0 days 00:01:17.137000,0 days 00:00:26.636000,0 days 00:00:27.273000,0 days 00:00:23.228000,True,8.0,0 days 01:47:16.775000,True,21.0,2.0,0,0,26.636,27.273,23.228,77.137,77.137,6436.775,0.0,0.0,0.0,76.861,0.27599999999999625,2788.677,19.289999999999964,3.355000000000018,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:34.420000,ZHO,24,31.0,0 days 00:01:17.926000,0 days 00:00:27.433000,0 days 00:00:27.478000,0 days 00:00:23.015000,True,9.0,0 days 01:47:16.494000,True,21.0,2.0,0,0,27.433,27.478,23.015,77.926,77.926,6436.494,0.0,0.0,0.0,76.986,0.9399999999999977,2789.185,19.797999999999774,0.5079999999998108,False,False,True,False,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:34.588000,NOR,4,31.0,0 days 00:01:17.013000,0 days 00:00:26.692000,0 days 00:00:27.569000,0 days 00:00:22.752000,True,10.0,0 days 01:47:17.575000,False,22.0,2.0,0,0,26.692,27.569,22.752,77.01299999999999,77.013,6437.575,0.0,0.0,0.0,76.372,0.6410000000000053,2789.353,19.965999999999894,0.16800000000012005,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:35.249000,HAM,44,31.0,0 days 00:01:16.993000,0 days 00:00:26.442000,0 days 00:00:27.652000,0 days 00:00:22.899000,True,11.0,0 days 01:47:18.256000,True,22.0,2.0,0,0,26.442,27.652,22.899,76.993,76.993,6438.256,0.0,0.0,0.0,76.4,0.5929999999999893,2790.014,20.626999999999953,0.6610000000000582,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:37.178000,PIA,81,31.0,0 days 00:01:16.632000,0 days 00:00:26.075000,0 days 00:00:27.258000,0 days 00:00:23.299000,True,12.0,0 days 01:47:20.546000,True,16.0,1.0,0,0,26.075,27.258,23.299,76.632,76.632,6440.546,0.0,0.0,0.0,76.64,-0.007999999999995566,2791.943,22.55600000000004,1.9290000000000873,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:38.437000,MAG,20,31.0,0 days 00:01:17.457000,0 days 00:00:26.594000,0 days 00:00:27.676000,0 days 00:00:23.187000,True,13.0,0 days 01:47:20.980000,True,22.0,2.0,0,0,26.594,27.676,23.187,77.457,77.457,6440.98,0.0,0.0,0.0,77.292,0.16499999999999204,2793.2019999999998,23.8149999999996,1.2589999999995598,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:41.351000,HUL,27,31.0,0 days 00:01:17.514000,0 days 00:00:26.433000,0 days 00:00:27.591000,0 days 00:00:23.490000,True,14.0,0 days 01:47:23.837000,True,15.0,1.0,0,0,26.433,27.591,23.49,77.514,77.514,6443.837,0.0,0.0,0.0,77.007,0.5069999999999908,2796.116,26.728999999999814,2.9140000000002146,False,False,True,False,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:42.679000,LEC,16,31.0,0 days 00:01:17.561000,0 days 00:00:26.591000,0 days 00:00:27.902000,0 days 00:00:23.068000,True,15.0,0 days 01:47:25.118000,True,20.0,2.0,0,0,26.591,27.902,23.068,77.561,77.561,6445.118,0.0,0.0,0.0,78.574,-1.012999999999991,2797.444,28.05699999999979,1.3279999999999745,False,False,False,True,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:43.072000,BOT,77,31.0,0 days 00:01:17.751000,0 days 00:00:27.127000,0 days 00:00:27.582000,0 days 00:00:23.042000,True,16.0,0 days 01:47:25.321000,True,15.0,1.0,0,0,27.127,27.582,23.042,77.751,77.751,6445.321,0.0,0.0,0.0,77.715,0.036000000000001364,2797.837,28.449999999999818,0.3930000000000291,False,False,True,False,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:43.441000,RUS,63,31.0,0 days 00:01:17.552000,0 days 00:00:26.728000,0 days 00:00:27.611000,0 days 00:00:23.213000,True,17.0,0 days 01:47:25.889000,True,15.0,3.0,0,0,26.728,27.611,23.213,77.55199999999999,77.552,6445.889,0.0,0.0,0.0,77.774,-0.2219999999999942,2798.206,28.81899999999996,0.3690000000001419,True,False,False,False,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
0 days 01:48:44.141000,STR,18,31.0,0 days 00:01:17.689000,0 days 00:00:26.521000,0 days 00:00:28.026000,0 days 00:00:23.142000,True,18.0,0 days 01:47:26.452000,True,15.0,3.0,0,0,26.521,28.026,23.142,77.689,77.689,6446.452,0.0,0.0,0.0,77.584,0.10499999999998977,2798.906,29.518999999999778,0.6999999999998181,False,False,True,False,False,17.0,64.0,1007.7,False,26.8,162,2.7,TRACK CLEAR,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK,False,False,True,False,False,True,False,False,False,False,False,False,False
